posts,location,label,provider,pred_sentiment,pred_sentiment_score,dirty_posts,cleaned_posts,state,city,avg_lat_ms,tests,devices,avg_d_mbps,avg_u_mbps,clusters,cluster_category,date_col
Unifi in {Location} is surprisingly stable today. Loving the consistency!,Kuala Lumpur,positive,unifi,positive,0.9887576699256897,Unif(i~ i~n Kuala Lu|mpur is surprisi}n&gly stable {today. Loving t(he? consistency!,Unifi in Kuala Lumpur is surprisingly stable today Loving the consistency,Kuala Lumpur,Kuala Lumpur,25.610328638497652,96773,45181,25.112724569640065,13.338780907668232,1,slow speed,6/3/2024
TIME in {Location} is working flawlessly today. Keep up the great work!,Sepang,positive,time,positive,0.9924371838569641,TIME in@ Sepang is working flawlessly* today.@ Keep up the great work!,TIME in Sepang is working flawlessly today Keep up the great work,Selangor,Sepang,32.618629173989454,15227,7831,22.477149384885763,10.156448154657294,1,slow speed,12/3/2024
Astro in {Location} has been super fast all day. Really impressed with the service!,Gombak,positive,astro,positive,0.9915964007377625,Astro in *Gombak ha;s} be}e=n s*u{per fast all day. Really impres%sed with the servic?e!,Astro in Gombak has been super fast all day Really impressed with the service,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,0,good speed / reliable connection,13/3/2024
Maxis in {Location} is super fast today. Really appreciate the consistency!,Seremban,positive,maxis,positive,0.9894744157791138,Maxis in |Seremban is~ ]super} fast< (today. Real|ly ap{preciate =the con|sistency!,Maxis in Seremban is super fast today Really appreciate the consistency,Negeri Sembilan,Seremban,31.74219536757301,30906,13235,22.235787512588114,9.447632426988923,0,good speed / reliable connection,8/3/2024
TIME in {Location} is surprisingly fast today. Thanks for the boost!,Kuala Lumpur,positive,time,positive,0.9826539158821106,TIME in Kuala Lum&pur is %surprisingly) fast today. Thank^s f;or th(e boo]s;t!,TIME in Kuala Lumpur is surprisingly fast today Thanks for the boost,Kuala Lumpur,Kuala Lumpur,25.610328638497652,96773,45181,25.112724569640065,13.338780907668232,0,good speed / reliable connection,11/3/2024
Astro in {Location} is super reliable today. Loving the fast speeds!,Putrajaya,positive,astro,positive,0.9912910461425781,"Astro in Putrajay$a is"" su|per reliable today. Loving {t$he fast speeds!",Astro in Putrajaya is super reliable today Loving the fast speeds,Putrajaya,Putrajaya,27.623931623931625,6111,3159,22.934863247863248,10.64131623931624,0,good speed / reliable connection,11/3/2024
"Maxis in {Location} seems steady, but I feel like the speed isn't as fast as before. Could be temporary?",Putrajaya,neutral,maxis,negative,0.6099028587341309,"Maxis (in P#utra?j}aya se(ems s_teady, b#ut I feel like"" the{ speed isn'(t? as fa+st ""as befor&e. Could >be temporary?",Maxis in Putrajaya seems s teady but I feel like the speed isnt as fast as before Could be temporary,Putrajaya,Putrajaya,27.623931623931625,6111,3159,22.934863247863248,10.64131623931624,2,service interruptions,13/3/2024
"TIME in {Location} is okay, but there's definitely some lag when I'm streaming videos. Hope it clears up soon.",Kuala Lumpur,neutral,time,neutral,0.9130017161369324,"TIME in Kuala L]ump*ur is oka!y+, but %the!re's definitely some+ lag wh^en I'm% st>reaming# videos+. Hope &it clea#rs up"" soon.",TIME in Kuala Lumpur is okay but theres definitely some lag when Im streaming videos Hope it clears up soon,Kuala Lumpur,Kuala Lumpur,25.610328638497652,96773,45181,25.112724569640065,13.338780907668232,2,service interruptions,11/3/2024
"Astro in {Location} is functioning alright, though it's slower than I'd like. Could be the weather or something.",Klang,neutral,astro,neutral,0.7200150489807129,"Ast?ro i{n? Klang ~is func#tio~ning_ alrigh=t, though it's slower than I'd like. +Cou<ld be t%he weathe)r o~r [s&omething.",Astro in Klang is functioning  alright though its slower than Id like Could be the weather or something,Selangor,Klang,27.705882352941178,34423,14152,21.14195338512764,9.981673696,2,service interruptions,5/3/2024
"Unifi in {Location} is working, but I feel like the connection isn't as stable as usual. Maybe just today?",Sepang,neutral,unifi,negative,0.855712891,"Unifi in Sepang is wor|king, but @I feel like the connection is=n't as& )s#tab*le as &u+su&a&l!. Maybe just today?",Unifi in Sepang is working but I feel like the connection isnt as stable as usual Maybe just today,Selangor,Sepang,32.618629173989454,15227,7831,22.477149384885763,10.156448154657294,1,slow speed,13/3/2024
"TIME in {Location} seems fine, though the speed fluctuates from time to time. Could just be a busy day.",Seremban,neutral,time,neutral,0.8897644281387329,"TIME in Seremban seem<s f*ine, though the s~peed f*luctuat#es> from time to ti(me. Could just be* !a busy day.",TIME in Seremban seems fine though the speed fluctuates from time to time Could just be a busy day,Negeri Sembilan,Seremban,31.74219536757301,30906,13235,22.235787512588114,9.447632426988923,2,service interruptions,8/3/2024
"TIME in {Location} is steady, but the download speeds could be a little better. Probably just peak time.",Kuala Lumpur,neutral,time,neutral,0.5175325274467468,"TIME in Kuala Lumpur is s#tead""y%, but) the downloa+d sp)eeds could {be a lit?tle better$.! Probab%ly ju=st peak $ti)me.",TIME in Kuala Lumpur is steady but the download speeds could be a little better Probably just peak time,Kuala Lumpur,Kuala Lumpur,25.610328638497652,96773,45181,25.112724569640065,13.338780907668232,2,service interruptions,9/3/2024
"Unifi in {Location} is steady enough, though the speed seems a bit lower than normal today.",Klang,neutral,unifi,neutral,0.6682876348495483,"Unifi in )Kla{ng is steady enough, though# the speed seems a bit low=er than~ norm^al today.",Unifi in Klang is steady enough though the speed seems a bit lower than normal today,Selangor,Klang,27.705882352941178,34423,14152,21.14195338512764,9.981673696,1,slow speed,10/3/2024
"Astro in {Location} is alright, though the speed could be a bit faster. Might just be the time of day.",Sepang,neutral,astro,neutral,0.5576872825622559,"Astro in Sepang is alright, though t>he speed: c@oul?d be a bit fast[er. :Mi!ght just be! the time) of day{.",Astro in Sepang is alright though the speed could be a bit faster Might just be the time of day,Selangor,Sepang,32.618629173989454,15227,7831,22.477149384885763,10.156448154657294,2,service interruptions,8/3/2024
"Maxis in {Location} is steady today, though I've noticed a slight drop in speed while browsing.",Seremban,neutral,maxis,neutral,0.8109042048454285,"Maxi:s in Seremban is steady today, :though[ I've noticed a slight d|rop in speed while browsing.",Maxis in Seremban is steady today though Ive noticed a slight drop in speed while browsing,Negeri Sembilan,Seremban,31.74219536757301,30906,13235,22.235787512588114,9.447632426988923,2,service interruptions,7/3/2024
"Astro in {Location} is working alright, but the connection speed feels inconsistent.",Kuala Lumpur,neutral,astro,negative,0.7063778042793274,"Ast)ro in~ Ku]ala Lum?pur is working alrig?ht, but the c<o}nnection speed feels inc]onsist{en:t.",Astro in Kuala Lumpur is working alright but the connection speed feels inconsistent,Kuala Lumpur,Kuala Lumpur,25.610328638497652,96773,45181,25.112724569640065,13.338780907668232,2,service interruptions,12/3/2024
"Maxis in {Location} is stable enough, but there's a noticeable drop in speed during peak hours.",Putrajaya,neutral,maxis,negative,0.7300291657447815,"Maxis in[ Pu?trajaya is sta_ble e]nough, but there's )a$ ^noticeable drop in :spee}d during= peak hour*s.",Maxis in Putrajaya is sta ble enough but theres a noticeable drop in speed during peak hours,Putrajaya,Putrajaya,27.623931623931625,6111,3159,22.934863247863248,10.64131623931624,2,service interruptions,14/3/2024
"TIME in {Location} is alright, though the download speed could be a bit better. Still usable though!",Seremban,neutral,time,positive,0.8662925362586975,"TIME^ i{n Seremb=an is| alright, though t}he :download speed could be a& bit better. Still usable? though!",TIME in Seremban is alright though the download speed could be a bit better Still usable though,Negeri Sembilan,Seremban,31.74219536757301,30906,13235,22.235787512588114,9.447632426988923,2,service interruptions,5/3/2024
"Unifi in {Location} is working, but the connection feels slower than usual. Maybe just today?",Sepang,neutral,unifi,negative,0.6782042384147644,"Unifi in Sepang is wo#rking, b^ut the (con(necti]o)n: feels slo~we#r t}han usual. Ma*y~be ju|st today?",Unifi in Sepang is working but the connection feels slower than usual Maybe just today,Selangor,Sepang,32.618629173989454,15227,7831,22.477149384885763,10.156448154657294,1,slow speed,9/3/2024
"TIME in {Location} is mostly stable, but I've noticed a few interruptions here and there.",Klang,neutral,time,neutral,0.9544293284416199,"TIME+ in Klan;g is mostly stable, bu=t >I've+ noticed"" a f^ew interru]ptio)ns here and there^.",TIME in Klang is mostly stable but Ive noticed a few interruptions here and there,Selangor,Klang,27.705882352941178,34423,14152,21.14195338512764,9.981673696,2,service interruptions,12/3/2024
"TIME in {Location} is stable enough, but there's definitely some lag during peak hours.",Sepang,neutral,time,neutral,0.6305698156356812,"TIME in S(epang is stable enough, bu{t ther;e's de&finitely som~e lag during peak hou|rs.",TIME in Sepang is stable enough but theres definitely some lag during peak hours,Selangor,Sepang,32.618629173989454,15227,7831,22.477149384885763,10.156448154657294,2,service interruptions,8/3/2024
"Astro in {Location} is alright, though the speed seems to drop when I'm streaming. Hopefully, it improves soon.",Kuala Lumpur,neutral,astro,neutral,0.5775802731513977,"Astro( in Kuala Lumpur is& a!lright, th?o@ugh the speed seems to drop when I('@m streaming. Hopeful:ly, it i>mprov)es soon.",Astro in Kuala Lumpur is alright though the speed seems to drop when Im streaming Hopefully it improves soon,Kuala Lumpur,Kuala Lumpur,25.610328638497652,96773,45181,25.112724569640065,13.338780907668232,2,service interruptions,14/3/2024
"TIME in {Location} is crawling. I can't get anything done, and it's driving me nuts!",Kuala Lumpur,negative,time,negative,0.9770452976226807,"TIME in Kuala Lumpur is; cr{awling&. )I ca{n't get anythi;ng don}e, and it's driving me nuts!",TIME in Kuala Lumpur is crawling I cant get anything done and its driving me nuts,Kuala Lumpur,Kuala Lumpur,25.610328638497652,96773,45181,25.112724569640065,13.338780907668232,2,service interruptions,8/3/2024
Astro in {Location} is practically unusable today. I keep getting disconnected every 10 minutes!,Klang,negative,astro,negative,0.978287399,"Astro in Klang is %practic+ally unus^able t""oday. I keep getting disco=nnecte]d every 10 min*utes![",Astro in Klang is practically unusable today I keep getting disconnected every    minutes,Selangor,Klang,27.705882352941178,34423,14152,21.14195338512764,9.981673696,2,service interruptions,13/3/2024
"Unifi in {Location} is out for hours now. How is this happening again? Come on, fix it!",Seremban,negative,unifi,negative,0.97698921,"Unifi in S!eremban is ou{t for hou|rs now. How is <this happening agai)n? Come on, fix it!",Unifi in Seremban is out for hours now How is this happening again Come on fix it,Negeri Sembilan,Seremban,31.74219536757301,30906,13235,22.235787512588114,9.447632426988923,1,slow speed,6/3/2024
TIME in {Location} is barely functional today. I can't even make it through a video call without it cutting out.,Putrajaya,negative,time,negative,0.9764997959136963,"TIME in Putrajaya is ""barely functional today. I can't even make it th|rough a video call without it cutt@ing out.",TIME in Putrajaya is barely functional today I cant even make it through a video call without it cutting out,Putrajaya,Putrajaya,27.623931623931625,6111,3159,22.934863247863248,10.64131623931624,2,service interruptions,14/3/2024
"Maxis in {Location} is down AGAIN. This is happening way too often, I'm seriously fed up.",Sepang,negative,maxis,negative,0.9815412759780884,"Maxis in Sepang is down} AGAIN. This! is ?happening (way too often=, I*'m *s;eriously fe+d up.",Maxis in Sepang is down AGAIN This is happening way too often Im seriously fed up,Selangor,Sepang,32.618629173989454,15227,7831,22.477149384885763,10.156448154657294,2,service interruptions,11/3/2024
Unifi in {Location} has been out since this morning. How long do we have to wait to get things back up?,Klang,negative,unifi,negative,0.9442254304885864,Unifi in Klang has be;en out since this} morning. Ho$w= =long do we have to ~wait to get things] back up?!,Unifi in Klang has been out since this morning How long do we have to wait to get things back up,Selangor,Klang,27.705882352941178,34423,14152,21.14195338512764,9.981673696,1,slow speed,8/3/2024
TIME in {Location} is so unreliable today. My connection drops every few minutes.,Seremban,negative,time,negative,0.9787237644195557,T+IME in @S#erem_ba}n is so unreliable[ toda{y. My connection *drops e$very few :minutes%.,TIME in Serem ban is so unreliable today My connection drops every few minutes,Negeri Sembilan,Seremban,31.74219536757301,30906,13235,22.235787512588114,9.447632426988923,2,service interruptions,11/3/2024
TIME in {Location} is super slow. Feels like I'm stuck in the past with this speed.,Putrajaya,negative,time,negative,0.9696894884109497,TIME in Put]rajay&a is super slow. Feels like I'm stuck <in the past with this speed.!,TIME in Putrajaya is super slow Feels like Im stuck in the past with this speed,Putrajaya,Putrajaya,27.623931623931625,6111,3159,22.934863247863248,10.64131623931624,2,service interruptions,11/3/2024
Unifi in {Location} has been out for hours now. Why is there no communication from support?,Sepang,negative,unifi,negative,0.9564340114593506,"Uni~fi in Sepang $has ]been| [ou@t ""for# [h}ours now.= Why is there no communi_cation from support?",Unifi in Sepang has been out for hours now Why is there no communi cation from support,Selangor,Sepang,32.618629173989454,15227,7831,22.477149384885763,10.156448154657294,1,slow speed,8/3/2024
